node,trees
61352545,15
5456441877,29
61406164,12
3804355821,2
3804355816,10
1907780096,2
61406138,11
3804355543,17
3804355708,2
3804354812,3
3804354815,1
5456441905,20
3804355535,1
61468068,22
61345628,21
61488012,15
61345613,10
4073909555,9
353130775,6
604081645,9
599475358,14
61346810,8
61461095,9
61346814,9
353130776,5
4073909554,4
4073909568,9
61345624,11
4073909557,8
4073909556,1
5456441903,2
5456441902,10
61346816,5
61352361,2
1101118445,2
61363127,15
1101118438,4
5456441911,10
61356682,7
61345675,11
1108415959,4
61348343,8
2626479636,14
4073909562,10
5456441909,5
5456441908,1
61348336,6
4073909569,18
61353339,8
1108415961,4
61345676,8
61362486,2
5456441901,1
7059972503,18
5638927531,15
5638927534,4
61583471,36
61593612,1
61593570,1
61414400,2
1479721890,11
61178875,4
71918742,11
5312029890,5
61422098,2
5312029885,7
1220070302,21
6124605117,2
5312029854,1
61356562,8
5312029855,8
958887542,20
61510722,16
1690606410,9
5312046848,10
5312046842,7
61422103,1
5674331144,7
5998999030,11
5312045610,4
5312045608,6
5312046868,2
71917736,1
5312046838,2
5312029847,1
5312029895,1
5312029901,1
61348299,3
61348287,8
1042226624,18
599484663,2
5312046849,2
5458920094,2
940962045,6
4780196800,6
940962046,3
940962048,6
940962120,14
940962125,9
61344490,26
61344499,22
1984403280,5
1042207885,1
61344475,1
61344477,1
6877748862,1
6877748861,4
61451516,1
61515977,1
61519443,3
61432827,3
3437731562,3
61450710,1
4780196764,1
61172556,1
961011897,6
67021680,40
7148068659,103
5954647199,41
6555022187,9
6555011061,1
67006839,11
6755442363,3
61405422,31
5459006827,6
961011270,7
961011274,7
5459006416,12
5459006419,2
5459006420,1
5459006823,2
5459006824,23
961011272,4
5459006826,15
5458997320,6
5458997317,14
5458998822,7
61405443,9
5458997313,1
61405457,3
61405461,8
961011348,3
61345361,4
61345855,7
961011408,1
5458997305,1
961011415,10
61370804,19
5459006831,11
5459006834,3
5459006829,2
61591453,2
5459006830,3
5459006833,5
5459006835,2
5459006836,1
961011303,4
961011268,5
961011300,5
961011299,1
961011269,1
961011312,3
5458997307,19
5458997311,2
961011434,1
5458997314,1
5458997318,3
5458997316,2
61515975,5
61595521,5
961011477,18
61585181,44
961011722,9
61345372,11
61345727,7
1108643462,16
61435163,8
961011441,13
961011439,4
5458998823,1
1108643457,2
1108643453,1
61456009,1
5458997302,5
1108643464,5
4073909583,2
61345858,2
61345860,11
1108643458,2
961011700,3
6758792273,1
5312045595,5
61405609,13
5312045592,2
5312045593,1
5312045583,1
61435644,2
61345757,2
61345868,2
61554251,9
5458937751,5
6589948742,25
61554006,14
6589948735,19
61345720,8
961011766,11
961011756,2
961011420,11
61358011,19
6589948738,8
6589948739,6
61493977,9
6771695353,13
61493915,7
61352382,13
61345696,10
4073909577,7
4073909578,6
6403074706,10
61345797,49
61345709,26
4073909576,6
4073909574,19
61345755,24
61345808,27
61345701,7
6403074705,15
961011824,1
4105540810,4
61345705,7
61519394,2
61352376,14
1108643466,7
6771695357,10
61365679,3
61346820,12
61345586,18
61346871,10
61461134,27
6771695356,8
6771695361,16
6771695363,3
6771695360,2
6771695358,7
61388205,10
61405317,7
61449916,8
5458938984,9
5458937759,1
5312029920,3
5458937754,3
6863645838,4
61381070,25
61381011,15
6758792267,6
6571820995,11
61464532,1
61345686,7
1042207899,4
61405313,38
5458940133,2
5458938981,9
5458940125,2
61380979,2
5458940142,23
5458937757,7
5458940145,3
5458937753,1
5458937756,2
5458940136,10
61405334,9
6869264537,2
3613740640,4
1042214886,12
61424331,13
5458937219,2
5458940130,1
5458940132,2
5850994449,6
6869264540,1
1963522623,7
61412421,21
61428480,15
61345581,20
5459025755,12
5459025753,2
61345645,5
5459025756,1
61584997,2
61345626,2
6989674199,1
61511015,6
61585219,3
61345616,8
61345684,3
6571820996,5
6571820997,5
61584933,3
61345592,1
61345967,15
5459025754,8
1108351183,1
1108351166,2
61516870,3
61358303,8
61345588,5
61345680,15
61358301,3
1108351170,1
61358282,2
61424640,7
61363785,1
61354574,5
61371878,7
61371887,10
61363443,4
61346863,5
61363445,3
61499540,5
61345620,7
61365674,15
61515070,2
61364729,3
61346861,6
61346843,5
61519396,17
61346915,6
1963996400,7
61365678,8
1963996401,2
61365655,6
61521783,1
522254335,6
5325707189,16
6585130811,14
61582719,1
61428184,5
5456719596,6
522254370,4
522254364,2
1104856469,1
1905386634,4
1905386631,7
61346658,1
1751135344,11
1751135337,5
1751135357,2
2271068266,7
2271068262,8
2271068272,6
2271068304,9
1751135302,2
2271068291,6
2271068258,7
2271068284,4
2271068296,10
2271068305,12
2271068323,7
2271068315,3
3599452713,1
61406501,3
5746077505,3
5325707191,1
5638927556,6
61345652,5
5850712596,6
5458933546,3
7019590231,7
61451303,1
5458846737,1
5674301639,5
61356567,3
5312046866,5
5674331409,2
940961946,2
61344525,3
6124605120,3
961011832,11
1984403279,4
5833858842,12
5458997310,3
1108643456,9
961011579,2
1108611415,24
61366679,8
1108643451,18
961011577,1
961011426,4
61353691,8
2484578563,1
61578428,8
2484608528,3
2377499573,1
2484605895,1
3898764016,2
2484608536,4
6678099919,1
1847431344,9
598059482,6
5493451697,4
2377499577,9
61365809,1
5493451694,1
2377499578,1
61447592,2
64067663,12
620848337,11
2484605970,43
2484605928,6
2446063579,2
5493451695,3
61353690,11
61577819,8
4780597667,1
61353697,3
427492104,4
2484578585,30
598059309,8
61342815,4
572936222,6
61380086,9
598059308,8
61379991,5
61553699,3
61553536,7
61517988,6
61497877,2
61378255,11
61379998,4
61378375,3
61378368,38
61353727,32
61378395,2
61378386,10
61395213,8
61378361,22
61431821,5
61521652,1
61376390,5
2273088964,9
2273088956,12
2273088953,4
5456460708,1
5456460706,1
3344644176,1
4887043546,13
61594302,2
276792075,12
3344766699,10
3344766701,12
61353742,11
61395205,5
1772701031,5
2484571308,28
4632897628,46
61539097,7
61383115,14
61376396,8
2819250862,11
5599241967,2
61364941,11
4632897627,2
5599241966,3
4630635317,3
3348674379,5
4632895381,33
61342473,5
61364939,24
2273088944,4
4630635318,3
3344755711,1
61342433,31
3348436279,17
3049427276,88
3348436274,1
3348454483,1
3348436276,2
3348674371,8
2273088929,22
2484568638,7
2819250867,5
2819250864,1
61450281,24
61518488,29
2273088940,22
61517153,9
2819250863,32
61379062,11
3344714666,5
3344714684,1
3344755697,10
61341720,81
3348436286,45
61342388,1
6542726507,6
61450302,2
61450263,4
61426798,12
61358045,14
1220083322,12
3136191248,7
2273088922,1
6542726493,3
1220083325,8
61389587,13
61389572,57
61341295,56
61340762,142
61341299,120
61351869,21
3049393893,92
61378241,32
61344074,12
61488358,6
5456460689,2
61342819,3
61348862,3
4780028288,10
61342817,2
5456460675,18
5456460676,6
61342793,5
5456460674,8
5456460681,6
61342512,7
61380530,9
278960721,14
5843650391,11
5843645782,5
5456460670,12
5843645781,4
5456460669,18
4780028307,6
1053355724,2
3344757134,1
3344714692,1
61351830,7
1083450678,9
5456460666,18
5843650388,8
1017007803,2
6543299683,1
6543303288,2
6543303287,2
1017559731,5
61342494,18
61383336,2
6543303294,1
1017007695,3
1017007666,8
1017007698,5
61380142,3
417241892,6
417241862,7
1017494735,2
6296027386,16
1017007809,4
64066461,29
4780612496,2
6543303293,4
6543303296,3
61342511,20
1019271507,27
61409164,8
1220060592,8
6542726487,1
61342121,11
61342492,1
1083450677,2
319855309,4
417241869,8
6542726506,2
6854302239,4
4260960996,7
6542726510,1
3136191261,2
6854302245,2
366656192,17
366656188,10
6542726516,3
366656185,5
6542726509,3
6542726498,3
6854302242,5
61479894,6
631343777,7
1618241880,5
6533302245,7
61342961,5
1017559743,4
319854429,9
61342959,7
4780612490,5
4780612511,6
2488866023,9
313420791,9
1627853204,7
1016128379,7
1004962323,1
61403118,3
417241857,29
61409332,1
1017007548,7
1017007761,12
1017007499,2
1019259771,13
6543303307,5
6533302264,13
61351875,8
2488856818,14
6543303301,22
1004962320,3
6543303298,5
376672613,5
5456460717,8
5456460716,2
5674181064,8
3990569352,3
6542726512,9
61479161,20
6542726501,1
6542726500,1
1220060611,1
6854302243,1
6543303306,2
1016136311,10
4780612517,1
61349591,33
5674183148,9
345437348,26
61358074,16
61349182,13
5674175639,4
6542726548,4
5674190839,2
6540728510,3
6542726522,2
6540728505,2
1005026944,11
3990569337,15
61342303,5
61349583,9
3990569345,5
3990569328,3
3990569327,7
5674181063,2
5674166455,7
5674181066,1
5674181675,2
3990569349,5
6542726520,1
345437345,8
6542726550,10
3990569343,9
61342386,2
61342396,2
61342156,8
2487049017,1
61492373,12
5493188733,2
5493188730,10
5493188731,23
6542726495,2
6533302260,4
6533302269,15
5493188732,8
6540728512,6
3990569338,2
3990569294,2
3990569317,8
4687378979,2
3990569316,7
4687335558,7
3990569319,5
345437343,20
4687335559,9
2600861581,18
3990569335,31
2600861592,33
5674194550,16
3990569295,1
61350914,3
3990569314,8
5456486412,10
2486853724,2
61358665,9
5674194552,1
6540728504,1
3990569336,1
4780519377,2
3990569355,3
3990569354,3
6540357024,2
3990569322,3
6540728509,1
61352754,15
6540728506,12
3990569308,12
4687378988,1
3990569321,5
4687381692,3
3990569296,1
61355935,11
3990569318,10
4687381709,7
6542726525,4
3990569324,14
3990569323,2
4687381708,3
6540357025,3
3990569325,33
4687381696,1
3990569458,12
3990569457,18
3990569461,10
5264329846,1
3990569356,9
3990569463,17
6540357026,5
61359356,19
4687358821,5
3990569311,4
5674178061,5
4687381713,2
5674178062,14
3990569312,5
3990569271,6
5674167276,9
4687358819,7
3990569310,3
4687381693,1
4687381694,1
4687381697,5
3990569313,4
3990569270,6
4687358820,5
6540357028,6
3990569464,5
3990569465,6
64064094,24
61348074,70
2600906779,9
4687381702,6
6540357021,6
3990569462,13
6540279199,4
6540357022,13
3990569483,5
6540357033,13
5674167275,12
3990569277,5
3990569272,8
4687381718,3
3990569274,2
3990569273,3
3990569473,14
3990569472,8
6540357030,5
6540357019,8
61348075,56
3990569459,3
5264321361,2
3990569466,9
3990569467,16
5264318940,7
3990569468,6
3990569469,6
3990569276,8
4687381721,1
6540357029,7
3990569482,11
3990569275,1
3990569471,9
6540279198,2
3990569470,9
6540279193,3
3990569460,5
6540357020,7
3990569479,7
699590299,11
366686970,39
383976734,28
5429239973,17
366686957,5
383976732,3
3990569474,14
3990569477,9
3990569475,8
5264316737,10
3990569476,5
6540357017,2
6540357018,4
3990569478,11
6540728579,5
3990569480,12
3990569481,12
6540357031,7
6540357032,6
3990569485,11
3990569495,13
322647448,7
61422261,15
6540357012,2
3990569492,6
6540251577,4
3990569493,7
5264314881,1
3990569494,20
6540251579,3
6540251578,1
3990569497,7
5264313383,3
3990569490,12
3990569491,6
1004962375,12
1016874899,6
61357862,9
61425381,11
5863018737,10
6540251576,19
3990568348,5
6540728534,10
3990568355,6
3990569284,10
6540728548,1
3445717533,8
1629873392,13
1115927452,1
2484608509,1
5456460697,3
5456460701,4
5456460711,2
61497873,1
2819250868,1
417241863,7
417241874,23
417241870,34
417241877,34
1017494720,3
1017494723,8
1016149638,3
1016149643,8
61493046,6
61350443,2
61410368,21
6540357034,15
3990569487,7
61342244,3
2479966930,14
6755468483,21
61371329,2
61552580,12
2167709153,11
7130535401,13
61415522,4
2175188886,4
2175188885,1
5458784035,4
5458784033,2
5850931072,3
6348860389,22
5993564167,8
61494010,71
5850931062,2
6348860392,4
61589956,1
3581866902,1
3856599067,11
5458795167,18
61578459,6
5993853131,7
5458795158,5
2173840664,2
2959015257,4
2959015263,2
2959015256,1
5991653828,3
5993855355,1
5458795166,1
5458790554,1
5458790558,2
61590042,2
5458795157,3
5458795159,3
5458795163,1
61591194,17
2175188872,9
2959015259,3
6755423148,12
6755423151,4
6755423144,3
61415576,5
6755423140,1
6755423147,2
621527738,13
61439444,17
1293735446,37
61439452,6
2003929498,46
61364752,97
1293735420,11
1293735434,6
61439467,5
7071594430,6
7071594427,3
7071594429,4
621527739,2
2938353139,12
2938276555,16
2266605633,3
61395557,33
6755394895,30
61597879,2
2959023210,4
5458741034,19
5458795160,1
7071594428,2
61426923,7
7071594426,2
61356858,5
7071594423,4
5458739855,1
2938276549,9
2938353103,10
61364750,49
61342575,11
5197250339,1
61410371,11
5197357024,1
5197250383,7
61409199,7
5197250390,9
61410392,8
61409277,10
61455461,1
61342537,9
5197357121,14
1325750067,10
61423920,34
6266071116,16
6755468478,15
327604695,5
1325750492,17
3990569612,23
5198149238,21
61355329,4
3990569621,3
61342821,2
61342823,3
5197250324,2
3990569626,1
5197250327,1
61357283,23
5863018739,2
61357285,8
5197250396,5
61342122,8
5197357129,1
3990569613,1
5604178791,4
3990569611,1
3042027727,5
61370525,2
3990569602,3
5198149236,17
3990569609,1
61342892,4
61342119,4
1220035107,1
1325749774,14
4073403124,8
6266071151,1
61342937,21
61581742,5
61342579,37
61342573,13
4073403140,2
3042036432,12
4073403142,8
61562876,11
61581737,16
1325750266,2
4073403139,6
61342941,10
61363087,9
5198623324,1
1325750548,5
61342204,3
2065507503,6
61355327,1
61342799,14
61374390,6
1038900260,3
4786794327,1
6812322814,6
6040215694,4
3990569303,4
3990569302,1
5211517021,7
3990569288,1
5211506725,9
4786794332,5
4687381703,5
3990569281,7
3990569278,8
3990569306,3
3990569305,5
3990569279,7
6540728521,2
6540728520,4
3990569304,5
61354123,1
3990568356,8
3990569258,1
3990569262,5
3990569263,5
3990569282,9
3990569269,3
4779657652,2
349355356,2
61354119,5
4786793653,2
3990569290,1
3990569291,3
3990569286,3
3990569268,1
6540728525,2
3990569260,5
6540728562,1
3990569280,7
3990569261,7
6540728532,6
3990569496,6
6540251575,1
3990569486,16
6540728563,3
3990568352,11
6540728529,16
3885702993,13
6540728564,6
3990569257,4
3990569484,14
6540742187,5
3990568349,2
6540742188,6
621529536,12
2266605572,22
61415332,3
61356862,2
2266605642,6
61578494,15
3431072666,5
3431072665,4
2266605635,15
2266605583,11
61379098,34
61379109,19
4257931018,1
61380711,5
61476487,10
2938355712,7
61476526,6
2266605601,8
5458755131,21
5458741352,7
61440534,5
5458741353,7
61342940,2
5458744766,2
2938353145,29
5458742410,6
5458743786,9
5458743782,3
5458742413,8
5458744763,1
5458744757,4
2938355101,3
2938355103,4
61519305,6
1718017679,12
1718017636,7
5212837047,4
1892697363,16
5458744805,1
61342939,11
6783076865,20
4073730143,10
4073730146,13
4073730140,40
6759191695,19
6759191696,3
2167709162,3
61415563,18
5845728860,5
5996650647,5
2936201617,27
2958958918,6
4452288520,11
61479912,27
61591229,5
5845728851,8
61426857,19
3403848828,2
61415619,8
2959100795,26
61439475,7
1293735441,16
61476547,12
1948679757,2
6862680497,1
6755394896,2
2938328593,8
3403848825,2
6755423143,3
6755423136,4
6755423139,6
6348860394,10
61589932,1
61578440,8
61590045,8
5850931071,6
5850931053,7
5850931055,2
7130535405,1
2794542689,7
61344034,3
3856675372,1
61415509,6
61377540,12
61353653,8
61415464,4
61415475,7
61377564,10
5991213617,4
989059541,10
5424528209,2
2296606045,2
61425104,22
5456627861,12
1327698995,8
5456627862,6
5456627865,4
5456627896,3
5456627908,2
5456627869,4
5456627911,4
5456627906,1
5991227578,1
61377555,5
989059254,12
61353651,2
5991213595,12
61517831,6
5456627845,27
5456627821,8
61476848,8
61598182,10
61395484,21
3856675669,13
2996852793,1
989059443,4
989059536,5
5456627866,1
5456627890,2
5456627889,1
5456627860,13
5456627824,3
5456627825,1
5991213614,9
61367437,6
61425098,16
5456627863,5
5456627864,6
5456627867,6
5456627829,15
2968168646,11
5456627868,1
5456627844,6
5456627837,1
5456627834,2
5456627832,2
61348259,4
5212837029,25
61340725,2
1330267013,5
61356461,3
5991311573,2
61351836,2
5212815324,22
5991355031,5
5991265390,1
5991299041,4
5458737373,17
3008072299,4
5212837121,7
5212815323,6
5212837043,4
5212837044,2
621528973,9
2968168638,2
61341290,1
61489649,1
61349607,1
5991291189,1
61426469,1
5456719771,7
5456719791,1
2965310055,6
6471369622,1
6471369624,1
6471369625,1
5456719789,4
5458737380,3
5456719793,11
2003929491,3
1330267014,2
61377578,15
61377574,14
61555355,17
2963593175,8
6471369631,8
61377568,10
1330267012,2
6471369628,2
61601565,48
61438427,13
61602000,4
2003929469,11
61377584,1
61443829,7
2003929472,3
4873177636,2
2003927285,11
61426448,5
61426429,5
6755317678,11
6755317683,10
1330264334,1
6755317677,1
6755405944,10
6755405952,6
61428111,11
4546573130,9
61428136,1
6959289128,38
2936205205,3
5983183472,12
61476571,18
2003929490,49
2003938792,4
1964424573,52
2936205204,12
6755405953,1
1326968692,2
2936200700,1
2965182072,7
6185148395,2
5746133896,1
2963507834,4
2963507836,24
61350413,21
1097411159,9
5441516165,5
6185148413,6
61428091,27
2963507835,7
2178502250,5
2178502248,3
6185148403,2
2178502246,2
1097411572,2
1097411710,5
1097411630,10
1097411502,1
1097411979,5
1097411198,8
1097411762,4
1097411323,6
61454016,20
4454612344,5
4454612337,1
1989248072,40
4776915872,2
367017256,28
4454612345,5
1989248085,2
1097411824,6
1097411499,11
1097411913,11
5441516163,1
1097411773,2
5441516162,2
1097411161,9
1097411333,3
515465224,1
3856599073,5
2963565421,5
5322537735,1
61377606,9
61426456,3
1097411752,28
1097411181,6
4776915833,5
61602508,16
4454612338,2
61375931,6
61373729,6
4776915615,1
4776915587,3
4776915617,5
4776915559,21
61552712,13
4776915844,26
5514806962,1
61552705,3
6755338058,2
5653031903,2
61496055,2
4776915603,11
4776915545,11
4776915550,1
4776915556,3
4776915827,4
4776915849,12
4776915566,5
4777491246,2
4776915549,1
4777491728,1
4777491241,8
4776915857,33
4776915576,10
4776915862,17
61378294,1
61378288,1
61378311,3
4777491733,2
1330267009,4
61348302,3
4777491293,1
2965099573,6
1097411760,12
1982350629,28
61340896,10
1982350628,9
4776915841,3
5514835203,1
4776915577,3
4776915848,3
61349972,1
1982350627,8
61340907,5
996932548,6
61367637,1
61349979,1
2935677397,1
5991355030,2
2963565417,7
996932644,5
4776915598,4
1097411272,6
1097411449,13
1097411202,7
2175602515,1
2963593180,2
2564495539,4
5458917364,41
5458917359,3
5458917360,3
5458917367,14
61451509,20
5458982934,18
5458982932,2
5458982929,1
5458917385,13
61593332,20
5458917386,27
5458917355,31
61593355,24
5458982945,18
5458982935,16
5458982939,15
6878513570,10
6878513572,4
5458917383,3
5458982956,16
5458982937,2
5458982940,4
4331141758,47
5458982951,16
5458917381,4
61593377,4
5458917379,5
5458917377,15
61376232,43
6878513571,26
61344859,19
5458982952,37
5458982950,17
5458982948,19
61380104,18
61455735,47
5458982941,1
5458982942,1
5458982938,7
5458982957,4
61380063,4
6878513563,5
6878513573,3
61344820,40
61476140,45
61476175,11
61345405,12
61365927,25
61472587,9
6493332349,11
61344664,37
5547450799,23
61344555,16
5547450779,6
5547450795,3
5547450780,5
5547450778,4
61344549,1
6493332359,54
61476233,15
6447909654,1
61344818,10
61344572,7
61455725,9
61476330,35
61344835,7
5456745555,3
61344557,8
5456745559,1
5456745563,2
61344516,6
6447909653,1
5456745558,5
2563988153,1
5547450772,6
5729384048,4
61370097,1
61462074,6
6491375928,1
6491375911,2
5456745554,4
5456726158,1
6491375909,3
